DGUID,DAUID,PRUID,ERUID,leaf_tag,assignment
2021S051259210270,59210270,59,5910,rdn,meshmapper-partition:ycd
2021S051259210271,59210271,59,5910,rdn,meshmapper-partition:ycd
2021S051259210272,59210272,59,5910,rdn,meshmapper-partition:ycd
2021S051259210273,59210273,59,5910,rdn,meshmapper-partition:ycd
2021S051259210274,59210274,59,5910,rdn,meshmapper-partition:ycd
2021S051259210275,59210275,59,5910,rdn,meshmapper-partition:ycd
2021S051259210276,59210276,59,5910,rdn,meshmapper-partition:ycd
2021S051259210277,59210277,59,5910,rdn,meshmapper-partition:ycd
2021S051259210278,59210278,59,5910,rdn,meshmapper-partition:ycd
2021S051259210279,59210279,59,5910,rdn,meshmapper-partition:ycd
2021S051259210280,59210280,59,5910,rdn,meshmapper-partition:ycd
2021S051259210281,59210281,59,5910,rdn,meshmapper-partition:ycd
2021S051259210282,59210282,59,5910,rdn,meshmapper-partition:ycd
2021S051259210283,59210283,59,5910,rdn,meshmapper-partition:ycd
2021S051259210284,59210284,59,5910,rdn,meshmapper-partition:ycd
2021S051259210285,59210285,59,5910,rdn,meshmapper-partition:ycd
2021S051259210286,59210286,59,5910,rdn,meshmapper-partition:ycd
2021S051259210287,59210287,59,5910,rdn,meshmapper-partition:ycd
2021S051259210288,59210288,59,5910,rdn,meshmapper-partition:ycd
2021S051259210289,59210289,59,5910,rdn,meshmapper-partition:ycd
2021S051259210290,59210290,59,5910,rdn,meshmapper-partition:ycd
2021S051259210291,59210291,59,5910,rdn,meshmapper-partition:ycd
2021S051259210292,59210292,59,5910,rdn,meshmapper-partition:ycd
2021S051259210293,59210293,59,5910,rdn,meshmapper-partition:ycd
2021S051259210294,59210294,59,5910,rdn,meshmapper-partition:ycd
2021S051259210295,59210295,59,5910,rdn,meshmapper-partition:ycd
2021S051259210296,59210296,59,5910,rdn,meshmapper-partition:ycd
2021S051259210297,59210297,59,5910,rdn,meshmapper-partition:ycd
2021S051259210298,59210298,59,5910,rdn,meshmapper-partition:ycd
2021S051259210299,59210299,59,5910,rdn,meshmapper-partition:ycd
2021S051259210300,59210300,59,5910,rdn,meshmapper-partition:ycd
2021S051259210301,59210301,59,5910,rdn,meshmapper-partition:ycd
2021S051259210302,59210302,59,5910,rdn,meshmapper-partition:ycd
2021S051259210303,59210303,59,5910,rdn,meshmapper-partition:ycd
2021S051259210304,59210304,59,5910,rdn,meshmapper-partition:ycd
2021S051259210305,59210305,59,5910,rdn,meshmapper-partition:ycd
2021S051259210306,59210306,59,5910,rdn,meshmapper-partition:ycd
2021S051259210307,59210307,59,5910,rdn,meshmapper-partition:ycd
2021S051259210308,59210308,59,5910,rdn,meshmapper-partition:ycd
2021S051259210309,59210309,59,5910,rdn,meshmapper-partition:ycd
2021S051259210310,59210310,59,5910,rdn,meshmapper-partition:ycd
2021S051259210311,59210311,59,5910,rdn,meshmapper-partition:ycd
2021S051259210312,59210312,59,5910,rdn,meshmapper-partition:ycd
2021S051259210313,59210313,59,5910,rdn,meshmapper-partition:ycd
2021S051259210314,59210314,59,5910,rdn,meshmapper-partition:ycd
2021S051259210315,59210315,59,5910,rdn,meshmapper-partition:ycd
2021S051259210316,59210316,59,5910,rdn,meshmapper-partition:ycd
2021S051259210317,59210317,59,5910,rdn,meshmapper-partition:ycd
2021S051259210318,59210318,59,5910,rdn,meshmapper-partition:ycd
2021S051259210319,59210319,59,5910,rdn,meshmapper-partition:ycd
2021S051259210320,59210320,59,5910,rdn,meshmapper-partition:ycd
2021S051259210321,59210321,59,5910,rdn,meshmapper-partition:ycd
2021S051259210322,59210322,59,5910,rdn,meshmapper-partition:ycd
2021S051259210323,59210323,59,5910,rdn,meshmapper-partition:ycd
2021S051259210324,59210324,59,5910,rdn,meshmapper-partition:ycd
2021S051259210325,59210325,59,5910,rdn,meshmapper-partition:ycd
2021S051259210326,59210326,59,5910,rdn,meshmapper-partition:ycd
2021S051259210327,59210327,59,5910,rdn,meshmapper-partition:ycd
2021S051259210328,59210328,59,5910,rdn,meshmapper-partition:ycd
2021S051259210329,59210329,59,5910,rdn,meshmapper-partition:ycd
2021S051259210330,59210330,59,5910,rdn,meshmapper-partition:ycd
2021S051259210331,59210331,59,5910,rdn,meshmapper-partition:ycd
2021S051259210332,59210332,59,5910,rdn,meshmapper-partition:ycd
2021S051259210333,59210333,59,5910,rdn,meshmapper-partition:ycd
2021S051259210334,59210334,59,5910,rdn,meshmapper-partition:ycd
2021S051259210335,59210335,59,5910,rdn,meshmapper-partition:ycd
2021S051259210336,59210336,59,5910,rdn,meshmapper-partition:ycd
2021S051259210337,59210337,59,5910,rdn,meshmapper-partition:ycd
2021S051259210338,59210338,59,5910,rdn,meshmapper-partition:ycd
2021S051259210339,59210339,59,5910,rdn,meshmapper-partition:ycd
2021S051259210340,59210340,59,5910,rdn,meshmapper-partition:ycd
2021S051259210341,59210341,59,5910,rdn,meshmapper-partition:ycd
2021S051259210342,59210342,59,5910,rdn,meshmapper-partition:ycd
2021S051259210343,59210343,59,5910,rdn,meshmapper-partition:ycd
2021S051259210344,59210344,59,5910,rdn,meshmapper-partition:ycd
2021S051259210345,59210345,59,5910,rdn,meshmapper-partition:ycd
2021S051259210346,59210346,59,5910,rdn,meshmapper-partition:ycd
2021S051259210347,59210347,59,5910,rdn,meshmapper-partition:ycd
2021S051259210348,59210348,59,5910,rdn,meshmapper-partition:ycd
2021S051259210349,59210349,59,5910,rdn,meshmapper-partition:ycd
2021S051259210350,59210350,59,5910,rdn,meshmapper-partition:ycd
2021S051259210351,59210351,59,5910,rdn,meshmapper-partition:ycd
2021S051259210352,59210352,59,5910,rdn,meshmapper-partition:ycd
2021S051259210353,59210353,59,5910,rdn,meshmapper-partition:ycd
2021S051259210354,59210354,59,5910,rdn,meshmapper-partition:ycd
2021S051259210355,59210355,59,5910,rdn,meshmapper-partition:ycd
2021S051259210356,59210356,59,5910,rdn,meshmapper-partition:ycd
2021S051259210357,59210357,59,5910,rdn,meshmapper-partition:ycd
2021S051259210358,59210358,59,5910,rdn,meshmapper-partition:ycd
2021S051259210359,59210359,59,5910,rdn,meshmapper-partition:ycd
2021S051259210360,59210360,59,5910,rdn,meshmapper-partition:ycd
2021S051259210361,59210361,59,5910,rdn,meshmapper-partition:ycd
2021S051259210362,59210362,59,5910,rdn,meshmapper-partition:ycd
2021S051259210363,59210363,59,5910,rdn,meshmapper-partition:ycd
2021S051259210364,59210364,59,5910,rdn,meshmapper-partition:ycd
2021S051259210365,59210365,59,5910,rdn,meshmapper-partition:ycd
2021S051259210366,59210366,59,5910,rdn,meshmapper-partition:ycd
2021S051259210367,59210367,59,5910,rdn,meshmapper-partition:ycd
2021S051259210368,59210368,59,5910,rdn,meshmapper-partition:ycd
2021S051259210369,59210369,59,5910,rdn,meshmapper-partition:ycd
2021S051259210370,59210370,59,5910,rdn,meshmapper-partition:ycd
2021S051259210371,59210371,59,5910,rdn,meshmapper-partition:ycd
2021S051259210372,59210372,59,5910,rdn,meshmapper-partition:ycd
2021S051259210373,59210373,59,5910,rdn,meshmapper-partition:ycd
2021S051259210374,59210374,59,5910,rdn,meshmapper-partition:ycd
2021S051259210375,59210375,59,5910,rdn,meshmapper-partition:ycd
2021S051259210376,59210376,59,5910,rdn,meshmapper-partition:ycd
2021S051259210377,59210377,59,5910,rdn,meshmapper-partition:ycd
2021S051259210378,59210378,59,5910,rdn,meshmapper-partition:ycd
2021S051259210379,59210379,59,5910,rdn,meshmapper-partition:ycd
2021S051259210380,59210380,59,5910,rdn,meshmapper-partition:ycd
2021S051259210381,59210381,59,5910,rdn,meshmapper-partition:ycd
2021S051259210382,59210382,59,5910,rdn,meshmapper-partition:ycd
2021S051259210383,59210383,59,5910,rdn,meshmapper-partition:ycd
2021S051259210384,59210384,59,5910,rdn,meshmapper-partition:ycd
2021S051259210385,59210385,59,5910,rdn,meshmapper-partition:ycd
2021S051259210386,59210386,59,5910,rdn,meshmapper-partition:ycd
2021S051259210387,59210387,59,5910,rdn,meshmapper-partition:ycd
2021S051259210388,59210388,59,5910,rdn,meshmapper-partition:ycd
2021S051259210389,59210389,59,5910,rdn,meshmapper-partition:ycd
2021S051259210390,59210390,59,5910,rdn,meshmapper-partition:ycd
2021S051259210391,59210391,59,5910,rdn,meshmapper-partition:ycd
2021S051259210392,59210392,59,5910,rdn,meshmapper-partition:ycd
2021S051259210393,59210393,59,5910,rdn,meshmapper-partition:ycd
2021S051259210394,59210394,59,5910,rdn,meshmapper-partition:ycd
2021S051259210395,59210395,59,5910,rdn,meshmapper-partition:ycd
2021S051259210396,59210396,59,5910,rdn,meshmapper-partition:ycd
2021S051259210397,59210397,59,5910,rdn,meshmapper-partition:ycd
2021S051259210398,59210398,59,5910,rdn,meshmapper-partition:ycd
2021S051259210399,59210399,59,5910,rdn,meshmapper-partition:ycd
2021S051259210400,59210400,59,5910,rdn,meshmapper-partition:ycd
2021S051259210401,59210401,59,5910,rdn,meshmapper-partition:ycd
2021S051259210402,59210402,59,5910,rdn,meshmapper-partition:ycd
2021S051259210403,59210403,59,5910,rdn,meshmapper-partition:ycd
2021S051259210404,59210404,59,5910,rdn,meshmapper-partition:ycd
2021S051259210405,59210405,59,5910,rdn,seed-anchor
2021S051259210406,59210406,59,5910,rdn,meshmapper-partition:ycd
2021S051259210407,59210407,59,5910,rdn,meshmapper-partition:ycd
2021S051259210408,59210408,59,5910,rdn,meshmapper-partition:ycd
2021S051259210409,59210409,59,5910,rdn,meshmapper-partition:ycd
2021S051259210410,59210410,59,5910,rdn,meshmapper-partition:ycd
2021S051259210411,59210411,59,5910,rdn,meshmapper-partition:ycd
2021S051259210412,59210412,59,5910,rdn,meshmapper-partition:ycd
2021S051259210413,59210413,59,5910,rdn,meshmapper-partition:ycd
2021S051259210414,59210414,59,5910,rdn,meshmapper-partition:ycd
2021S051259210415,59210415,59,5910,rdn,meshmapper-partition:ycd
2021S051259210416,59210416,59,5910,rdn,meshmapper-partition:ycd
2021S051259210417,59210417,59,5910,rdn,meshmapper-partition:ycd
2021S051259210418,59210418,59,5910,rdn,meshmapper-partition:ycd
2021S051259210419,59210419,59,5910,rdn,meshmapper-partition:ycd
2021S051259210420,59210420,59,5910,rdn,meshmapper-partition:ycd
2021S051259210421,59210421,59,5910,rdn,meshmapper-partition:ycd
2021S051259210422,59210422,59,5910,rdn,meshmapper-partition:ycd
2021S051259210423,59210423,59,5910,rdn,meshmapper-partition:ycd
2021S051259210424,59210424,59,5910,rdn,meshmapper-partition:ycd
2021S051259210425,59210425,59,5910,rdn,meshmapper-partition:ycd
2021S051259210426,59210426,59,5910,rdn,meshmapper-partition:ycd
2021S051259210427,59210427,59,5910,rdn,meshmapper-partition:ycd
2021S051259210428,59210428,59,5910,rdn,meshmapper-partition:ycd
2021S051259210429,59210429,59,5910,rdn,meshmapper-partition:ycd
2021S051259210430,59210430,59,5910,rdn,meshmapper-partition:ycd
2021S051259210431,59210431,59,5910,rdn,meshmapper-partition:ycd
2021S051259210432,59210432,59,5910,rdn,meshmapper-partition:ycd
2021S051259210433,59210433,59,5910,rdn,meshmapper-partition:ycd
2021S051259210434,59210434,59,5910,rdn,meshmapper-partition:ycd
2021S051259210435,59210435,59,5910,rdn,meshmapper-partition:ycd
2021S051259210438,59210438,59,5910,rdn,meshmapper-partition:ycd
2021S051259210439,59210439,59,5910,rdn,meshmapper-partition:ycd
2021S051259210440,59210440,59,5910,rdn,meshmapper-partition:ycd
2021S051259210441,59210441,59,5910,rdn,meshmapper-partition:ycd
2021S051259210442,59210442,59,5910,rdn,meshmapper-partition:ycd
2021S051259210443,59210443,59,5910,rdn,meshmapper-partition:ycd
2021S051259210444,59210444,59,5910,rdn,meshmapper-partition:ycd
2021S051259210445,59210445,59,5910,rdn,meshmapper-partition:ycd
2021S051259210446,59210446,59,5910,rdn,meshmapper-partition:ycd
2021S051259210447,59210447,59,5910,rdn,meshmapper-partition:ycd
2021S051259210448,59210448,59,5910,rdn,meshmapper-partition:ycd
2021S051259210449,59210449,59,5910,rdn,meshmapper-partition:ycd
2021S051259210450,59210450,59,5910,rdn,meshmapper-partition:ycd
2021S051259210451,59210451,59,5910,rdn,meshmapper-partition:ycd
2021S051259210452,59210452,59,5910,rdn,meshmapper-partition:ycd
2021S051259210453,59210453,59,5910,rdn,meshmapper-partition:ycd
2021S051259210454,59210454,59,5910,rdn,meshmapper-partition:ycd
2021S051259210455,59210455,59,5910,rdn,meshmapper-partition:ycd
2021S051259210456,59210456,59,5910,rdn,meshmapper-partition:ycd
2021S051259210457,59210457,59,5910,rdn,meshmapper-partition:ycd
2021S051259210458,59210458,59,5910,rdn,meshmapper-partition:ycd
2021S051259210459,59210459,59,5910,rdn,meshmapper-partition:ycd
2021S051259210460,59210460,59,5910,rdn,meshmapper-partition:ycd
2021S051259210461,59210461,59,5910,rdn,meshmapper-partition:ycd
2021S051259210462,59210462,59,5910,rdn,meshmapper-partition:ycd
2021S051259210463,59210463,59,5910,rdn,meshmapper-partition:ycd
2021S051259210464,59210464,59,5910,rdn,meshmapper-partition:ycd
2021S051259210465,59210465,59,5910,rdn,meshmapper-partition:ycd
2021S051259210466,59210466,59,5910,rdn,meshmapper-partition:ycd
2021S051259210467,59210467,59,5910,rdn,meshmapper-partition:ycd
2021S051259210468,59210468,59,5910,rdn,meshmapper-partition:ycd
2021S051259210469,59210469,59,5910,rdn,meshmapper-partition:ycd
2021S051259210470,59210470,59,5910,rdn,meshmapper-partition:ycd
2021S051259210471,59210471,59,5910,rdn,meshmapper-partition:ycd
2021S051259210472,59210472,59,5910,rdn,meshmapper-partition:ycd
2021S051259210473,59210473,59,5910,rdn,meshmapper-partition:ycd
2021S051259210474,59210474,59,5910,rdn,meshmapper-partition:ycd
2021S051259210475,59210475,59,5910,rdn,meshmapper-partition:ycd
2021S051259210476,59210476,59,5910,rdn,meshmapper-partition:ycd
2021S051259210478,59210478,59,5910,rdn,meshmapper-partition:ycd
2021S051259210479,59210479,59,5910,rdn,meshmapper-partition:ycd
2021S051259210480,59210480,59,5910,rdn,meshmapper-partition:ycd
2021S051259210481,59210481,59,5910,rdn,meshmapper-partition:ycd
2021S051259210484,59210484,59,5910,rdn,meshmapper-partition:ycd
2021S051259210485,59210485,59,5910,rdn,meshmapper-partition:ycd
2021S051259230076,59230076,59,5910,acrd,nearest-seed-within-er
2021S051259230079,59230079,59,5910,acrd,nearest-seed-within-er
2021S051259230080,59230080,59,5910,acrd,nearest-seed-within-er
2021S051259230081,59230081,59,5910,acrd,nearest-seed-within-er
2021S051259230083,59230083,59,5910,acrd,nearest-seed-within-er
2021S051259230084,59230084,59,5910,acrd,nearest-seed-within-er
2021S051259230086,59230086,59,5910,acrd,nearest-seed-within-er
2021S051259230087,59230087,59,5910,acrd,nearest-seed-within-er
2021S051259230088,59230088,59,5910,acrd,nearest-seed-within-er
2021S051259230089,59230089,59,5910,acrd,nearest-seed-within-er
2021S051259230090,59230090,59,5910,acrd,nearest-seed-within-er
2021S051259230091,59230091,59,5910,acrd,nearest-seed-within-er
2021S051259230092,59230092,59,5910,acrd,nearest-seed-within-er
2021S051259230093,59230093,59,5910,acrd,nearest-seed-within-er
2021S051259230094,59230094,59,5910,acrd,nearest-seed-within-er
2021S051259230095,59230095,59,5910,acrd,nearest-seed-within-er
2021S051259230096,59230096,59,5910,acrd,nearest-seed-within-er
2021S051259230097,59230097,59,5910,acrd,nearest-seed-within-er
2021S051259230098,59230098,59,5910,acrd,nearest-seed-within-er
2021S051259230099,59230099,59,5910,acrd,nearest-seed-within-er
2021S051259230100,59230100,59,5910,cxrd,nearest-seed-within-er
2021S051259230101,59230101,59,5910,acrd,nearest-seed-within-er
2021S051259230102,59230102,59,5910,acrd,nearest-seed-within-er
2021S051259230103,59230103,59,5910,acrd,nearest-seed-within-er
2021S051259230104,59230104,59,5910,acrd,nearest-seed-within-er
2021S051259230105,59230105,59,5910,acrd,nearest-seed-within-er
2021S051259230106,59230106,59,5910,acrd,nearest-seed-within-er
2021S051259230107,59230107,59,5910,acrd,nearest-seed-within-er
2021S051259230108,59230108,59,5910,acrd,nearest-seed-within-er
2021S051259230109,59230109,59,5910,acrd,nearest-seed-within-er
2021S051259230110,59230110,59,5910,rdn,meshmapper-partition:ycd
2021S051259230111,59230111,59,5910,rdn,meshmapper-partition:ycd
2021S051259230112,59230112,59,5910,rdn,meshmapper-partition:ycd
2021S051259230113,59230113,59,5910,acrd,nearest-seed-within-er
2021S051259230114,59230114,59,5910,rdn,meshmapper-partition:ycd
2021S051259230115,59230115,59,5910,cvrd,meshmapper-partition:ycd
2021S051259230116,59230116,59,5910,rdn,meshmapper-partition:ycd
2021S051259230117,59230117,59,5910,rdn,meshmapper-partition:ycd
2021S051259230118,59230118,59,5910,rdn,meshmapper-partition:ycd
2021S051259230119,59230119,59,5910,rdn,meshmapper-partition:ycd
2021S051259230120,59230120,59,5910,rdn,meshmapper-partition:ycd
2021S051259230121,59230121,59,5910,acrd,nearest-seed-within-er
2021S051259230122,59230122,59,5910,acrd,nearest-seed-within-er
2021S051259230123,59230123,59,5910,acrd,nearest-seed-within-er
2021S051259230124,59230124,59,5910,acrd,nearest-seed-within-er
2021S051259230125,59230125,59,5910,rdn,meshmapper-partition:ycd
2021S051259230126,59230126,59,5910,rdn,meshmapper-partition:ycd
2021S051259230127,59230127,59,5910,rdn,meshmapper-partition:ycd
2021S051259230128,59230128,59,5910,rdn,meshmapper-partition:ycd
2021S051259230129,59230129,59,5910,rdn,meshmapper-partition:ycd
2021S051259230130,59230130,59,5910,rdn,meshmapper-partition:ycd
2021S051259230131,59230131,59,5910,rdn,meshmapper-partition:ycd
2021S051259230132,59230132,59,5910,rdn,meshmapper-partition:ycd
2021S051259230133,59230133,59,5910,rdn,meshmapper-partition:ycd
2021S051259230134,59230134,59,5910,rdn,meshmapper-partition:ycd
2021S051259230135,59230135,59,5910,rdn,meshmapper-partition:ycd
2021S051259230136,59230136,59,5910,rdn,meshmapper-partition:ycd
2021S051259230137,59230137,59,5910,rdn,meshmapper-partition:ycd
2021S051259230138,59230138,59,5910,rdn,meshmapper-partition:ycd
2021S051259230139,59230139,59,5910,rdn,meshmapper-partition:ycd
2021S051259230140,59230140,59,5910,rdn,meshmapper-partition:ycd
2021S051259230141,59230141,59,5910,acrd,nearest-seed-within-er
2021S051259230142,59230142,59,5910,acrd,nearest-seed-within-er
2021S051259230143,59230143,59,5910,rdn,meshmapper-partition:ycd
2021S051259230144,59230144,59,5910,acrd,nearest-seed-within-er
2021S051259230146,59230146,59,5910,acrd,nearest-seed-within-er
2021S051259230148,59230148,59,5910,acrd,nearest-seed-within-er
2021S051259230149,59230149,59,5910,acrd,nearest-seed-within-er
2021S051259230150,59230150,59,5910,acrd,nearest-seed-within-er
2021S051259230151,59230151,59,5910,cxrd,nearest-seed-within-er
2021S051259230152,59230152,59,5910,cxrd,nearest-seed-within-er
2021S051259230154,59230154,59,5910,acrd,seed-anchor
2021S051259230155,59230155,59,5910,acrd,nearest-seed-within-er
2021S051259230156,59230156,59,5910,acrd,nearest-seed-within-er
2021S051259240195,59240195,59,5910,srd,nearest-seed-within-er
2021S051259240196,59240196,59,5910,acrd,nearest-seed-within-er
2021S051259240197,59240197,59,5910,rdmw,nearest-seed-within-er
2021S051259240198,59240198,59,5910,rdmw,nearest-seed-within-er
